time_step,slot,phase,actions,placement
0,0,initial_before_any_decision,-,"server 0: 5,7,9 | server 1: 5 | server 2: - | server 3: 7,8 | server 4: 0,7,8 | server 5: 1,2,3,7,8 | server 6: 3,7 | server 7: 1,2,4,9 | server 8: 0,2,3,5,6,8,9 | server 9: 4,5"
89,89,after_slot_decision,"ADD:1,2;ADD:1,8;ADD:4,7;ADD:6,7;REMOVE:3,7;REMOVE:3,9;REMOVE:4,2;REMOVE:6,3","server 0: - | server 1: - | server 2: 1 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 4,6 | server 8: 1,4 | server 9: 6"
90,90,after_slot_decision,"ADD:1,5;ADD:2,5;ADD:2,6;ADD:2,7;ADD:3,7;ADD:3,9;REMOVE:1,2;REMOVE:4,7;REMOVE:4,8;REMOVE:6,7;REMOVE:6,9","server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: 1,2 | server 6: 2 | server 7: 2,3 | server 8: 1 | server 9: 3"
91,91,after_slot_decision,"ADD:1,2;ADD:1,7;ADD:3,3;ADD:3,8;ADD:4,4;ADD:4,8;ADD:5,6;ADD:5,9;REMOVE:1,5;REMOVE:2,5;REMOVE:2,6;REMOVE:2,7;REMOVE:3,7;REMOVE:3,9","server 0: - | server 1: - | server 2: 1 | server 3: 3 | server 4: 4 | server 5: - | server 6: 5 | server 7: 1 | server 8: 1,3,4 | server 9: 5"
92,92,after_slot_decision,"ADD:1,1;ADD:2,7;ADD:2,9;ADD:4,0;ADD:4,7;ADD:5,7;ADD:6,6;ADD:6,9;REMOVE:1,7;REMOVE:3,3;REMOVE:3,8;REMOVE:4,4;REMOVE:4,8;REMOVE:5,6","server 0: 4 | server 1: 1 | server 2: 1 | server 3: - | server 4: - | server 5: - | server 6: 6 | server 7: 2,4,5 | server 8: 1 | server 9: 2,5,6"
93,93,after_slot_decision,"ADD:1,5;ADD:2,1;ADD:2,5;ADD:3,5;ADD:3,8;ADD:6,1;REMOVE:1,1;REMOVE:1,8;REMOVE:2,9;REMOVE:4,0;REMOVE:4,7;REMOVE:5,7;REMOVE:5,9;REMOVE:6,6","server 0: - | server 1: 2,6 | server 2: 1 | server 3: - | server 4: - | server 5: 1,2,3 | server 6: - | server 7: 2 | server 8: 3 | server 9: 6"
94,94,after_slot_decision,"ADD:1,7;ADD:1,9;ADD:2,9;ADD:4,2;ADD:4,9;ADD:5,7;ADD:5,8;REMOVE:1,5;REMOVE:2,1;REMOVE:2,5;REMOVE:3,5","server 0: - | server 1: 6 | server 2: 1,4 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,2,5 | server 8: 3,5 | server 9: 1,2,4,6"
95,95,after_slot_decision,"ADD:1,1;ADD:2,2;ADD:4,4;ADD:4,8;REMOVE:1,2;REMOVE:1,7;REMOVE:2,9;REMOVE:3,8;REMOVE:4,2;REMOVE:4,9;REMOVE:5,7;REMOVE:5,8;REMOVE:6,1;REMOVE:6,9",server 0: - | server 1: 1 | server 2: 2 | server 3: - | server 4: 4 | server 5: - | server 6: - | server 7: 2 | server 8: 4 | server 9: 1
96,96,after_slot_decision,"ADD:1,3;ADD:1,6;ADD:1,8;ADD:2,3;ADD:2,9;ADD:4,2;ADD:5,0;ADD:5,1;ADD:5,7;ADD:7,1;ADD:7,9;REMOVE:1,1;REMOVE:1,9;REMOVE:2,2;REMOVE:2,7;REMOVE:4,8","server 0: 5 | server 1: 5,7 | server 2: 4 | server 3: 1,2 | server 4: 4 | server 5: - | server 6: 1 | server 7: 5 | server 8: 1 | server 9: 2,7"
97,97,after_slot_decision,"ADD:1,9;ADD:2,7;ADD:4,0;ADD:4,6;ADD:6,2;ADD:6,9;REMOVE:1,6;REMOVE:1,8;REMOVE:2,3;REMOVE:4,4;REMOVE:5,0;REMOVE:5,1;REMOVE:5,7;REMOVE:7,1;REMOVE:7,9","server 0: 4 | server 1: - | server 2: 4,6 | server 3: 1 | server 4: - | server 5: - | server 6: 4 | server 7: 2 | server 8: - | server 9: 1,2,6"
98,98,after_slot_decision,"ADD:6,8;REMOVE:1,3;REMOVE:1,9;REMOVE:4,0;REMOVE:4,2;REMOVE:4,6;REMOVE:6,9",server 0: - | server 1: - | server 2: 6 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 2 | server 8: 6 | server 9: 2
99,99,after_slot_decision,"ADD:2,4;ADD:2,8;ADD:3,5;ADD:3,8;ADD:4,7;ADD:4,9;ADD:5,7;ADD:5,9;ADD:6,7;REMOVE:2,7;REMOVE:2,9;REMOVE:6,2","server 0: - | server 1: - | server 2: - | server 3: - | server 4: 2 | server 5: 3 | server 6: - | server 7: 4,5,6 | server 8: 2,3,6 | server 9: 4,5"
100,100,after_slot_decision,"ADD:2,2;ADD:4,2;REMOVE:2,4;REMOVE:3,5;REMOVE:3,8;REMOVE:4,7;REMOVE:5,7;REMOVE:5,9;REMOVE:6,7;REMOVE:6,8","server 0: - | server 1: - | server 2: 2,4 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: - | server 8: 2 | server 9: 4"
101,101,after_slot_decision,"ADD:4,1;ADD:5,7;ADD:5,9;ADD:6,2;ADD:6,9;REMOVE:2,2;REMOVE:2,8;REMOVE:4,2","server 0: - | server 1: 4 | server 2: 6 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 5 | server 8: - | server 9: 4,5,6"
102,102,after_slot_decision,"ADD:2,7;ADD:2,8;ADD:4,0;ADD:4,7;ADD:5,2;REMOVE:4,1;REMOVE:4,9;REMOVE:5,7;REMOVE:6,2;REMOVE:6,9","server 0: 4 | server 1: - | server 2: 5 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 2,4 | server 8: 2 | server 9: 5"
103,103,after_slot_decision,"ADD:2,5;ADD:2,6;REMOVE:2,8;REMOVE:4,0;REMOVE:4,7;REMOVE:5,2;REMOVE:5,9",server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: 2 | server 6: 2 | server 7: 2 | server 8: - | server 9: -
104,104,after_slot_decision,"ADD:2,8;REMOVE:2,6;REMOVE:2,7",server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: 2 | server 6: - | server 7: - | server 8: 2 | server 9: -
105,105,after_slot_decision,"ADD:1,3;ADD:1,8;ADD:2,2;ADD:2,3;ADD:2,7;ADD:4,7;ADD:4,9;ADD:5,2;ADD:5,9;REMOVE:2,5;REMOVE:2,8","server 0: - | server 1: - | server 2: 2,5 | server 3: 1,2 | server 4: - | server 5: - | server 6: - | server 7: 2,4 | server 8: 1 | server 9: 4,5"
106,106,after_slot_decision,"ADD:1,6;ADD:1,7;ADD:2,8;ADD:5,0;ADD:6,1;ADD:6,3;REMOVE:1,3;REMOVE:1,8;REMOVE:2,3;REMOVE:2,7;REMOVE:5,9","server 0: 5 | server 1: 6 | server 2: 2,5 | server 3: 6 | server 4: - | server 5: - | server 6: 1 | server 7: 1,4 | server 8: 2 | server 9: 4"
107,107,after_slot_decision,"ADD:1,2;ADD:1,3;ADD:2,5;ADD:4,2;ADD:4,5;REMOVE:1,6;REMOVE:2,2;REMOVE:4,7;REMOVE:5,0;REMOVE:5,2;REMOVE:6,1;REMOVE:6,3","server 0: - | server 1: - | server 2: 1,4 | server 3: 1 | server 4: - | server 5: 2,4 | server 6: - | server 7: 1 | server 8: 2 | server 9: 4"
108,108,after_slot_decision,"ADD:1,8;ADD:2,3;ADD:4,3;ADD:5,2;ADD:5,4;REMOVE:1,2;REMOVE:2,5;REMOVE:4,2;REMOVE:4,5","server 0: - | server 1: - | server 2: 5 | server 3: 1,2,4 | server 4: 5 | server 5: - | server 6: - | server 7: 1 | server 8: 1,2 | server 9: 4"
109,109,after_slot_decision,"ADD:1,2;ADD:2,2;ADD:2,7;ADD:4,4;ADD:4,8;ADD:5,3;ADD:5,9;REMOVE:1,3;REMOVE:1,8;REMOVE:2,3;REMOVE:2,8;REMOVE:4,3;REMOVE:4,9;REMOVE:5,2;REMOVE:5,4","server 0: - | server 1: - | server 2: 1,2 | server 3: 5 | server 4: 4 | server 5: - | server 6: - | server 7: 1,2 | server 8: 4 | server 9: 5"
110,110,after_slot_decision,"ADD:1,1;ADD:1,9;ADD:4,2;ADD:4,9;ADD:5,7;ADD:5,8;REMOVE:1,2;REMOVE:1,7;REMOVE:2,2;REMOVE:2,7;REMOVE:4,4;REMOVE:4,8;REMOVE:5,3;REMOVE:5,9","server 0: - | server 1: 1 | server 2: 4 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 5 | server 8: 5 | server 9: 1,4"
111,111,after_slot_decision,"ADD:1,2;ADD:1,7;ADD:2,8;ADD:2,9;ADD:4,7;ADD:4,8;ADD:5,1;ADD:5,9;REMOVE:1,1;REMOVE:1,9;REMOVE:4,2;REMOVE:4,9;REMOVE:5,7;REMOVE:5,8","server 0: - | server 1: 5 | server 2: 1 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,4 | server 8: 2,4 | server 9: 2,5"
112,112,after_slot_decision,"ADD:1,8;ADD:2,7;ADD:4,4;ADD:5,5;ADD:5,8;ADD:6,2;ADD:6,9;REMOVE:1,7;REMOVE:2,9;REMOVE:4,7;REMOVE:5,1;REMOVE:5,9","server 0: - | server 1: - | server 2: 1,6 | server 3: - | server 4: 4 | server 5: 5 | server 6: - | server 7: 2 | server 8: 1,2,4,5 | server 9: 6"
113,113,after_slot_decision,"ADD:1,7;ADD:2,3;ADD:2,9;ADD:3,4;ADD:3,8;ADD:5,6;ADD:5,9;REMOVE:1,8;REMOVE:2,7;REMOVE:2,8;REMOVE:4,4;REMOVE:4,8;REMOVE:5,5;REMOVE:5,8;REMOVE:6,2;REMOVE:6,9","server 0: - | server 1: - | server 2: 1 | server 3: 2 | server 4: 3 | server 5: - | server 6: 5 | server 7: 1 | server 8: 3 | server 9: 2,5"
114,114,after_slot_decision,"ADD:1,8;ADD:1,9;ADD:2,7;ADD:5,4;ADD:5,8;REMOVE:1,7;REMOVE:2,3;REMOVE:3,4;REMOVE:3,8;REMOVE:5,6;REMOVE:5,9","server 0: - | server 1: - | server 2: 1 | server 3: - | server 4: 5 | server 5: - | server 6: - | server 7: 2 | server 8: 1,5 | server 9: 1,2"
115,115,after_slot_decision,"ADD:1,5;ADD:1,7;ADD:2,6;ADD:4,2;ADD:4,5;ADD:4,9;ADD:5,6;REMOVE:1,2;REMOVE:1,9;REMOVE:2,7;REMOVE:5,4","server 0: - | server 1: - | server 2: 4 | server 3: - | server 4: - | server 5: 1,4 | server 6: 2,5 | server 7: 1 | server 8: 1,5 | server 9: 2,4"
116,116,after_slot_decision,"ADD:1,0;ADD:1,1;ADD:2,5;ADD:2,7;ADD:3,5;ADD:3,8;ADD:4,7;REMOVE:1,5;REMOVE:1,8;REMOVE:2,6;REMOVE:4,2;REMOVE:4,5;REMOVE:5,6;REMOVE:5,8","server 0: 1 | server 1: 1 | server 2: - | server 3: - | server 4: - | server 5: 2,3 | server 6: - | server 7: 1,2,4 | server 8: 3 | server 9: 2,4"
117,117,after_slot_decision,"ADD:1,2;ADD:2,2;ADD:4,1;ADD:4,8;ADD:6,0;ADD:6,1;ADD:6,7;REMOVE:1,0;REMOVE:1,1;REMOVE:2,5;REMOVE:2,7;REMOVE:3,5;REMOVE:3,8;REMOVE:4,7;REMOVE:4,9","server 0: 6 | server 1: 4,6 | server 2: 1,2 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,6 | server 8: 4 | server 9: 2"
118,118,after_slot_decision,"ADD:1,4;ADD:1,8;ADD:4,2;ADD:4,5;ADD:4,9;ADD:6,5;ADD:6,8;REMOVE:1,2;REMOVE:1,7;REMOVE:2,2;REMOVE:2,9;REMOVE:4,1;REMOVE:4,8;REMOVE:6,0;REMOVE:6,1;REMOVE:6,7","server 0: - | server 1: - | server 2: 4 | server 3: - | server 4: 1 | server 5: 4,6 | server 6: - | server 7: - | server 8: 1,6 | server 9: 4"
119,119,after_slot_decision,"ADD:1,2;ADD:1,7;ADD:2,2;ADD:2,8;ADD:4,7;ADD:5,5;ADD:5,8;REMOVE:1,4;REMOVE:1,8;REMOVE:4,2;REMOVE:4,5;REMOVE:6,5;REMOVE:6,8","server 0: - | server 1: - | server 2: 1,2 | server 3: - | server 4: - | server 5: 5 | server 6: - | server 7: 1,4 | server 8: 2,5 | server 9: 4"
120,120,after_slot_decision,"ADD:1,1;ADD:1,8;ADD:2,5;ADD:2,7;ADD:4,8;ADD:6,0;ADD:6,7;ADD:9,5;REMOVE:1,2;REMOVE:2,2;REMOVE:4,9;REMOVE:5,5;REMOVE:5,8","server 0: 6 | server 1: 1 | server 2: - | server 3: - | server 4: - | server 5: 2,9 | server 6: - | server 7: 1,2,4,6 | server 8: 1,2,4 | server 9: -"
121,121,after_slot_decision,"ADD:1,2;ADD:2,1;ADD:4,9;REMOVE:1,1;REMOVE:1,7;REMOVE:2,8;REMOVE:4,8;REMOVE:6,0;REMOVE:6,7;REMOVE:9,5","server 0: - | server 1: 2 | server 2: 1 | server 3: - | server 4: - | server 5: 2 | server 6: - | server 7: 2,4 | server 8: 1 | server 9: 4"
122,122,after_slot_decision,"ADD:1,0;ADD:1,1;ADD:2,8;ADD:2,9;ADD:4,2;ADD:5,4;ADD:5,8;REMOVE:1,2;REMOVE:2,1;REMOVE:2,5;REMOVE:2,7;REMOVE:4,9","server 0: 1 | server 1: 1 | server 2: 4 | server 3: - | server 4: 5 | server 5: - | server 6: - | server 7: 4 | server 8: 1,2,5 | server 9: 2"
123,123,after_slot_decision,"ADD:1,9;ADD:2,1;ADD:2,7;REMOVE:1,0;REMOVE:1,1;REMOVE:2,8;REMOVE:2,9;REMOVE:4,2;REMOVE:4,7;REMOVE:5,4;REMOVE:5,8",server 0: - | server 1: 2 | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 2 | server 8: 1 | server 9: 1
124,124,after_slot_decision,"ADD:1,3;ADD:4,2;ADD:4,9;REMOVE:1,8;REMOVE:2,1;REMOVE:2,7","server 0: - | server 1: - | server 2: 4 | server 3: 1 | server 4: - | server 5: - | server 6: - | server 7: - | server 8: - | server 9: 1,4"
125,125,after_slot_decision,"ADD:1,4;ADD:1,8;ADD:2,7;ADD:2,8;ADD:6,0;ADD:6,5;REMOVE:1,9;REMOVE:4,2;REMOVE:4,9","server 0: 6 | server 1: - | server 2: - | server 3: 1 | server 4: 1 | server 5: 6 | server 6: - | server 7: 2 | server 8: 1,2 | server 9: -"
126,126,after_slot_decision,"ADD:1,7;ADD:1,9;ADD:2,2;ADD:2,9;ADD:3,4;ADD:3,8;ADD:4,7;ADD:4,9;REMOVE:1,3;REMOVE:1,4;REMOVE:1,8;REMOVE:2,7;REMOVE:2,8;REMOVE:6,0;REMOVE:6,5","server 0: - | server 1: - | server 2: 2 | server 3: - | server 4: 3 | server 5: - | server 6: - | server 7: 1,4 | server 8: 3 | server 9: 1,2,4"
127,127,after_slot_decision,"ADD:1,6;ADD:4,4;ADD:4,8;REMOVE:1,7;REMOVE:3,4;REMOVE:3,8;REMOVE:4,7;REMOVE:4,9","server 0: - | server 1: - | server 2: 2 | server 3: - | server 4: 4 | server 5: - | server 6: 1 | server 7: - | server 8: 4 | server 9: 1,2"
128,128,after_slot_decision,"ADD:4,7;REMOVE:1,6;REMOVE:1,9;REMOVE:4,4",server 0: - | server 1: - | server 2: 2 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 4 | server 8: 4 | server 9: 2
129,129,after_slot_decision,"ADD:2,6;ADD:4,2;ADD:4,3;ADD:5,1;ADD:5,7;REMOVE:2,2;REMOVE:4,7;REMOVE:4,8",server 0: - | server 1: 5 | server 2: 4 | server 3: 4 | server 4: - | server 5: - | server 6: 2 | server 7: 5 | server 8: - | server 9: 2
130,130,after_slot_decision,"ADD:2,7;ADD:2,8;ADD:4,1;ADD:4,9;ADD:5,0;REMOVE:2,6;REMOVE:2,9;REMOVE:4,2;REMOVE:4,3;REMOVE:5,1","server 0: 5 | server 1: 4 | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 2,5 | server 8: 2 | server 9: 4"
131,131,after_slot_decision,"ADD:1,3;ADD:1,9;ADD:2,6;ADD:2,9;REMOVE:2,7;REMOVE:2,8;REMOVE:4,1;REMOVE:4,9;REMOVE:5,0;REMOVE:5,7","server 0: - | server 1: - | server 2: - | server 3: 1 | server 4: - | server 5: - | server 6: 2 | server 7: - | server 8: - | server 9: 1,2"
132,132,after_slot_decision,"ADD:1,8;ADD:5,1;ADD:5,5;ADD:5,7;REMOVE:1,9;REMOVE:2,6;REMOVE:2,9",server 0: - | server 1: 5 | server 2: - | server 3: 1 | server 4: - | server 5: 5 | server 6: - | server 7: 5 | server 8: 1 | server 9: -
133,133,after_slot_decision,"ADD:1,9;ADD:5,2;ADD:6,5;ADD:6,8;REMOVE:1,8;REMOVE:5,1;REMOVE:5,5",server 0: - | server 1: - | server 2: 5 | server 3: 1 | server 4: - | server 5: 6 | server 6: - | server 7: 5 | server 8: 6 | server 9: 1
134,134,after_slot_decision,"ADD:1,2;ADD:1,7;ADD:2,2;ADD:2,9;ADD:6,3;ADD:6,9;REMOVE:1,3;REMOVE:1,9;REMOVE:5,2;REMOVE:5,7;REMOVE:6,5;REMOVE:6,8","server 0: - | server 1: - | server 2: 1,2 | server 3: 6 | server 4: - | server 5: - | server 6: - | server 7: 1 | server 8: - | server 9: 2,6"
135,135,after_slot_decision,"ADD:0,2;ADD:0,3;ADD:1,4;ADD:2,1;ADD:3,2;ADD:3,4;ADD:4,2;ADD:4,4;ADD:5,0;ADD:5,2;ADD:6,1;ADD:6,7;REMOVE:1,7;REMOVE:2,2;REMOVE:6,3;REMOVE:6,9","server 0: 5 | server 1: 2,6 | server 2: 0,1,3,4,5 | server 3: 0 | server 4: 1,3,4 | server 5: - | server 6: - | server 7: 6 | server 8: - | server 9: 2"
136,136,after_slot_decision,"ADD:1,3;ADD:1,7;ADD:2,4;ADD:2,8;ADD:4,0;ADD:4,7;ADD:5,6;ADD:5,7;ADD:5,9;REMOVE:0,2;REMOVE:0,3;REMOVE:1,4;REMOVE:2,1;REMOVE:2,9;REMOVE:3,2;REMOVE:3,4;REMOVE:4,2;REMOVE:4,4;REMOVE:5,0;REMOVE:5,2;REMOVE:6,1;REMOVE:6,7","server 0: 4 | server 1: - | server 2: 1 | server 3: 1 | server 4: 2 | server 5: - | server 6: 5 | server 7: 1,4,5 | server 8: 2 | server 9: 5"
137,137,after_slot_decision,"ADD:1,8;ADD:2,2;ADD:2,9;ADD:4,1;ADD:4,9;REMOVE:1,2;REMOVE:1,3;REMOVE:2,4;REMOVE:2,8;REMOVE:4,0;REMOVE:4,7;REMOVE:5,6","server 0: - | server 1: 4 | server 2: 2 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,5 | server 8: 1 | server 9: 2,4,5"
138,138,after_slot_decision,"ADD:1,9;ADD:3,7;ADD:3,9;ADD:4,0;ADD:4,7;ADD:5,4;ADD:5,8;REMOVE:1,8;REMOVE:2,2;REMOVE:2,9;REMOVE:4,1;REMOVE:4,9;REMOVE:5,7;REMOVE:5,9","server 0: 4 | server 1: - | server 2: - | server 3: - | server 4: 5 | server 5: - | server 6: - | server 7: 1,3,4 | server 8: 5 | server 9: 1,3"
139,139,after_slot_decision,"ADD:1,2;ADD:4,5;ADD:4,8;ADD:6,1;ADD:6,9;REMOVE:1,9;REMOVE:3,7;REMOVE:3,9;REMOVE:4,0;REMOVE:4,7;REMOVE:5,4;REMOVE:5,8",server 0: - | server 1: 6 | server 2: 1 | server 3: - | server 4: - | server 5: 4 | server 6: - | server 7: 1 | server 8: 4 | server 9: 6
140,140,after_slot_decision,"ADD:2,7;ADD:2,9;ADD:7,7;ADD:7,8;REMOVE:1,2;REMOVE:1,7;REMOVE:4,5;REMOVE:4,8;REMOVE:6,1;REMOVE:6,9","server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 2,7 | server 8: 7 | server 9: 2"
141,141,after_slot_decision,"ADD:1,2;ADD:1,5;ADD:2,4;ADD:2,8;REMOVE:2,7;REMOVE:2,9;REMOVE:7,7;REMOVE:7,8",server 0: - | server 1: - | server 2: 1 | server 3: - | server 4: 2 | server 5: 1 | server 6: - | server 7: - | server 8: 2 | server 9: -
142,142,after_slot_decision,"ADD:1,7;ADD:1,9;ADD:2,3;ADD:2,9;ADD:3,7;ADD:3,9;ADD:5,0;ADD:5,7;REMOVE:1,2;REMOVE:1,5;REMOVE:2,4;REMOVE:2,8","server 0: 5 | server 1: - | server 2: - | server 3: 2 | server 4: - | server 5: - | server 6: - | server 7: 1,3,5 | server 8: - | server 9: 1,2,3"
143,143,after_slot_decision,"ADD:1,8;ADD:4,7;ADD:4,8;REMOVE:1,9;REMOVE:2,3;REMOVE:2,9;REMOVE:3,7;REMOVE:3,9;REMOVE:5,0;REMOVE:5,7","server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,4 | server 8: 1,4 | server 9: -"
144,144,after_slot_decision,"ADD:1,3;ADD:1,9;ADD:2,5;ADD:2,8;ADD:6,3;ADD:6,9;REMOVE:1,7;REMOVE:1,8;REMOVE:4,7;REMOVE:4,8","server 0: - | server 1: - | server 2: - | server 3: 1,6 | server 4: - | server 5: 2 | server 6: - | server 7: - | server 8: 2 | server 9: 1,6"
145,145,after_slot_decision,"ADD:2,2;ADD:2,7;ADD:4,4;ADD:4,8;REMOVE:1,3;REMOVE:1,9;REMOVE:2,5;REMOVE:2,8;REMOVE:6,3;REMOVE:6,9",server 0: - | server 1: - | server 2: 2 | server 3: - | server 4: 4 | server 5: - | server 6: - | server 7: 2 | server 8: 4 | server 9: -
146,146,after_slot_decision,"ADD:4,1;ADD:4,9;REMOVE:2,2;REMOVE:2,7;REMOVE:4,4;REMOVE:4,8",server 0: - | server 1: 4 | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: - | server 8: - | server 9: 4
147,147,after_slot_decision,"ADD:1,4;ADD:1,8;ADD:2,2;ADD:2,5;ADD:2,9;ADD:4,4;ADD:4,8;ADD:5,2;ADD:5,9;REMOVE:4,1;REMOVE:4,9","server 0: - | server 1: - | server 2: 2,5 | server 3: - | server 4: 1,4 | server 5: 2 | server 6: - | server 7: - | server 8: 1,4 | server 9: 2,5"
148,148,after_slot_decision,"ADD:1,1;ADD:1,5;ADD:1,7;ADD:5,1;ADD:6,0;ADD:6,7;REMOVE:1,4;REMOVE:1,8;REMOVE:2,2;REMOVE:2,5;REMOVE:2,9;REMOVE:4,4;REMOVE:4,8;REMOVE:5,2","server 0: 6 | server 1: 1,5 | server 2: - | server 3: - | server 4: - | server 5: 1 | server 6: - | server 7: 1,6 | server 8: - | server 9: 5"
149,149,after_slot_decision,"ADD:2,5;ADD:2,7;ADD:2,9;ADD:4,7;ADD:4,9;ADD:5,2;ADD:5,7;REMOVE:1,1;REMOVE:1,5;REMOVE:1,7;REMOVE:5,1;REMOVE:5,9;REMOVE:6,0;REMOVE:6,7","server 0: - | server 1: - | server 2: 5 | server 3: - | server 4: - | server 5: 2 | server 6: - | server 7: 2,4,5 | server 8: - | server 9: 2,4"
150,150,after_slot_decision,"ADD:1,6;ADD:1,8;ADD:2,4;ADD:2,8;ADD:4,1;REMOVE:2,5;REMOVE:2,7;REMOVE:2,9;REMOVE:4,7;REMOVE:5,2;REMOVE:5,7","server 0: - | server 1: 4 | server 2: - | server 3: - | server 4: 2 | server 5: - | server 6: 1 | server 7: - | server 8: 1,2 | server 9: 4"
151,151,after_slot_decision,"ADD:1,2;ADD:2,5;ADD:4,3;ADD:5,0;ADD:5,2;ADD:6,2;ADD:6,4;REMOVE:1,6;REMOVE:2,4;REMOVE:4,1","server 0: 5 | server 1: - | server 2: 1,5,6 | server 3: 4 | server 4: 6 | server 5: 2 | server 6: - | server 7: - | server 8: 1,2 | server 9: 4"
152,152,after_slot_decision,"ADD:1,3;ADD:1,9;ADD:2,1;ADD:2,9;ADD:3,5;ADD:3,8;ADD:4,0;ADD:4,2;ADD:5,7;ADD:5,8;REMOVE:1,2;REMOVE:1,8;REMOVE:2,5;REMOVE:2,8;REMOVE:4,3;REMOVE:4,9;REMOVE:5,0;REMOVE:5,2","server 0: 4 | server 1: 2 | server 2: 4,6 | server 3: 1 | server 4: 6 | server 5: 3 | server 6: - | server 7: 5 | server 8: 3,5 | server 9: 1,2"
153,153,after_slot_decision,"ADD:1,5;ADD:1,7;ADD:4,7;REMOVE:1,3;REMOVE:2,1;REMOVE:2,9;REMOVE:3,5;REMOVE:3,8;REMOVE:4,0;REMOVE:5,7;REMOVE:5,8;REMOVE:6,2;REMOVE:6,4","server 0: - | server 1: - | server 2: 4 | server 3: - | server 4: - | server 5: 1 | server 6: - | server 7: 1,4 | server 8: - | server 9: 1"
154,154,after_slot_decision,"ADD:1,6;ADD:2,2;ADD:2,8;ADD:3,2;ADD:3,9;ADD:5,5;ADD:5,8;ADD:6,0;ADD:6,2;ADD:6,6;REMOVE:1,5;REMOVE:1,9;REMOVE:4,2;REMOVE:4,7","server 0: 6 | server 1: - | server 2: 2,3,6 | server 3: - | server 4: - | server 5: 5 | server 6: 1,6 | server 7: 1 | server 8: 2,5 | server 9: 3"
155,155,after_slot_decision,"ADD:1,2;ADD:2,1;ADD:2,5;ADD:2,7;ADD:4,2;ADD:4,5;REMOVE:1,6;REMOVE:2,2;REMOVE:2,8;REMOVE:3,2;REMOVE:3,9;REMOVE:5,5;REMOVE:5,8;REMOVE:6,0;REMOVE:6,2;REMOVE:6,6","server 0: - | server 1: 2 | server 2: 1,4 | server 3: - | server 4: - | server 5: 2,4 | server 6: - | server 7: 1,2 | server 8: - | server 9: -"
156,156,after_slot_decision,"ADD:1,8;ADD:4,6;ADD:4,9;REMOVE:1,2;REMOVE:2,1;REMOVE:2,5;REMOVE:2,7;REMOVE:4,2;REMOVE:4,5",server 0: - | server 1: - | server 2: - | server 3: - | server 4: - | server 5: - | server 6: 4 | server 7: 1 | server 8: 1 | server 9: 4
157,157,after_slot_decision,"ADD:4,1;REMOVE:1,7;REMOVE:1,8;REMOVE:4,6",server 0: - | server 1: 4 | server 2: - | server 3: - | server 4: - | server 5: - | server 6: - | server 7: - | server 8: - | server 9: 4
158,158,after_slot_decision,"ADD:1,0;ADD:1,7;ADD:2,0;ADD:2,7;ADD:4,2;REMOVE:4,1","server 0: 1,2 | server 1: - | server 2: 4 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 1,2 | server 8: - | server 9: 4"
159,159,after_slot_decision,"ADD:2,2;ADD:2,9;ADD:4,7;REMOVE:1,0;REMOVE:1,7;REMOVE:2,0;REMOVE:2,7;REMOVE:4,2","server 0: - | server 1: - | server 2: 2 | server 3: - | server 4: - | server 5: - | server 6: - | server 7: 4 | server 8: - | server 9: 2,4"
160,160,after_slot_decision,"ADD:1,2;ADD:1,8;ADD:2,7;ADD:4,2;ADD:4,5;REMOVE:2,2;REMOVE:4,7;REMOVE:4,9","server 0: - | server 1: - | server 2: 1,4 | server 3: - | server 4: - | server 5: 4 | server 6: - | server 7: 2 | server 8: 1 | server 9: 2"
161,161,after_slot_decision,"ADD:1,1;ADD:1,7;ADD:4,0;ADD:6,1;ADD:6,9;REMOVE:1,2;REMOVE:4,2","server 0: 4 | server 1: 1,6 | server 2: - | server 3: - | server 4: - | server 5: 4 | server 6: - | server 7: 1,2 | server 8: 1 | server 9: 2,6"
